dataset_label;link_immometrica;id;ort;adresse;titel;preis;wohnflaeche;roi_s;tage_online;score_vor_malus;liquiditaets_malus;score_final;klasse;agent_decision;exclusion_reason;risk_level;next_step
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/24575903;LEIPZIG_130000_282_282;Leipzig;Klasingstr. 44B, 04315 Leipzig;Kapitalanlage: 2-Zimmer WE mit Balkon im repräsentativen Denkmalobjekt!;130000;47;4.4;282;43;-30;13;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27753030;LEIPZIG_135000_6_283;Anger-Crottendorf;04318 Leipzig - Anger-Crottendorf 04318 Leipzig - Anger-Crottendorf;Vermietete Eigentumswohnung mit Balkon und Stellplatz;135000;52.8;4.4;6;48;0;48;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25565140;LEIPZIG_129000_205_284;Wahren;Paul-Ernst-Straße 23, 04159 Leipzig (Wahren);Gepflegte Kapitalanlage mit Balkon in ruhiger Lage;129000;51;4.4;205;42;-30;12;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/19490949;LEIPZIG_117000_785_285;Stötteritz;Schlesierstr. 43, 04299 Leipzig;Vermietete 2 Zimmer Eigentumswohnung mit Balkon in Leipzig - Stötteritz;117000;45.33;4.4;785;50;-30;20;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27042926;LEIPZIG_139000_69_286;Leipzig;Zwergmispelstr. 11, 04329 Leipzig;++ 4,62% IST-Rendite, West-Balkon, PKW-Stellplatz! Attraktive 2-Zimmer-Wohnung im Leipziger Osten ++;139000;59.4;4.4;69;47;-15;32;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/24460593;LEIPZIG_150000_293_287;Eutritzsch;Bonhoefferstraße 6, 04129 Eutritzsch, Leipzig;Schicke 2-Zimmer-Wohnung mit toller Ausstattung in Eutritzsch;150000;53.37;4.4;293;47;-30;17;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27078105;LEIPZIG_130000_65_288;Leutzsch;04179 Leipzig (Leutzsch);GALERIEWOHNUNG MIT BALKON | Wohnen über den Dächern von Leutzsch;130000;47.5;4.4;65;41;-15;26;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25852861;LEIPZIG_107500_170_289;Volkmarsdorf;Bülowstraße 21, 04315 Leipzig (Volkmarsdorf);Kapitalanlage oder Selbstbezug ! Appartement mit Balkon, Stadtteil Volkmarsdorf;107500;40.8;4.4;170;55;-15;40;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25878819;LEIPZIG_110600_168_290;Leipzig;Josephstr. 39, 04177 Leipzig;Vermietete 1-Raum-ETW mit Loggia in Plagwitz-Lindenau;110600;32.64;4.4;168;47;-15;32;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/17845425;LEIPZIG_99500_1360_291;Engelsdorf;04319 Leipzig (Engelsdorf);Kleine gemütliche Wohnung als Kapitalanlage;99500;36;4.4;1360;47;-30;17;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27331253;LEIPZIG_140000_43_292;Leipzig;Cunnersdorfer Str. 2, 04318 Leipzig;REDUZIERT- Ihr neues Zuhause mit eigener Terrasse;140000;55.06;4.3;43;51;-5;46;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟢 OK;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27593259;LEIPZIG_150000_20_293;Wiederitzsch;04158 Wiederitzsch, Leipzig;KOMPAKTE KAPITALANLAGE MIT MEHRWERT | Vermietete 2-Raum-Wohnung mit Südbalkon und TG-Stellplatz;150000;55;4.3;20;41;-5;36;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27180488;LEIPZIG_110000_57_294;Lindenau;04177 Leipzig (Lindenau);Kompakte 1-Raum-Wohnung im Leipziger Westen;110000;32.5;4.3;57;49;-5;44;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26944965;LEIPZIG_135000_77_295;Paunsdorf;04328 Paunsdorf, Leipzig;Paunsdorf - sehr gepflegte 2-Raumwohnung mit Balkon & Tageslichtbad für Eigennutzer o.Kapitalanleger;135000;56.1;4.3;77;48;-15;33;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26063160;LEIPZIG_145000_150_296;Zentrum-West;Friedrich-Ebert-Straße 45a, 04109 Zentrum-West, Leipzig;Stilvolles 1,5-Zimmer-Apartment in ruhiger Karree-Lage!*Balkon*Fußbodenheizung*;145000;40;4.3;150;39;-15;24;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25444671;LEIPZIG_140250_217_297;Anger-Crottendorf;04318 Leipzig (Anger-Crottendorf);Charmante 2-Zimmer-Altbauwohnung mit Balkon in Leipzig-Anger-Crottendorf;140250;55;4.3;217;44;-30;14;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27471868;LEIPZIG_149000_30_298;Leipzig;Nordstr. 35, 04105 Leipzig;Residenz am Zoo - zentrumsnahe Wohnung mit tollem Ausblick;149000;49;4.3;30;37;-5;32;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26774581;LEIPZIG_134999_92_299;Probstheida;Preußenstraße 35, 04289 Leipzig (Probstheida);+++ Preisreduzierung! Attraktive 2-Zimmer-Wohnung in Leipzig-Probstheida;134999;46;4.3;92;47;-15;32;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25809675;LEIPZIG_135000_174_300;Mockau-Nord;Lilienthalstr. 4, 04357 Leipzig;Charmante 2-Zimmer-Wohnung mit Balkon in denkmalgeschütztem Gebäude;135000;54.7;4.3;174;54;-15;39;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26286306;LEIPZIG_130000_132_301;Wahren;Hopfenbergstraße 10, 04159 Wahren, Leipzig;Jetzt kaufen statt warten – 2-Zimmer in Seenähe - zur Kapitalanlage;130000;51.3;4.3;132;42;-15;27;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27808348;LEIPZIG_140000_1_302;Connewitz;04277 Connewitz, Leipzig;Bezugsfreie 1,5-Zimmer-Wohnung mit Balkon und SNR am TG-Stellplatz;140000;42;4.3;1;43;0;43;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27062474;LEIPZIG_149000_67_303;Zentrum-Ost;04103 Leipzig (Zentrum-Ost);Leerstehend! Top-Lage im Zentrum Ost | Aufzug | TG-Stellplatz | Balkon;149000;40.4;4.3;67;39;-15;24;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27594930;LEIPZIG_120000_20_304;Leipzig;Bischofstr. 29, 04179 Leipzig;++ Barrierearmes Apartment mit Pflegedienst im Haus und Balkon ins Grüne ++;120000;38.4;4.2;20;45;-5;40;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/22706475;LEIPZIG_138000_463_305;Volkmarsdorf;Kapellenstraße 18, 04315 Neustadt-Neuschönefeld, Leipzig;moderne 2-Raum Wohnung im sanierten Altbau;138000;49;4.2;463;45;-30;15;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/21196112;LEIPZIG_148200_611_306;Leipzig;Scheumannstr. 6, 04347 Leipzig;Dachgeschosswohnung im denkmalgeschützten MFH in Schönefeld;148200;59.9;4.2;611;54;-30;24;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27435573;LEIPZIG_149000_34_307;Leipzig;Ferdinand-Jost-Str. 18, 04299 Leipzig;Leipziger Charme trifft Wohnkomfort: 2-Zimmer-Wohnung mit Altbauflair in Stötteritz;149000;55;4.2;34;44;-5;39;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/24411610;LEIPZIG_120000_297_308;Burghausen-Rückmarsdorf;04178 Leipzig - Burghausen-Rückmarsdorf 04178 Leipzig - Burghausen-Rückmarsdorf;SORGLOS-INVESTMENT: Renovierte ETW mit über 5% Rendite!;120000;40;4.2;297;43;-30;13;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/22862595;LEIPZIG_115000_451_309;Lausen-Grünau;An der Kotsche 27, 04207 Lausen-Grünau, Leipzig;!!!! Endlich !!! ZWEI-ZIMMER WOHNUNG IN LEIPZIG-GRÜNAU;115000;48;4.2;451;57;-30;27;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27065408;LEIPZIG_129500_66_310;Lindenau;Engertstrasse 7, 04177 Lindenau, Leipzig;BEZUGSFREIE 2-Zimmer-Wohnung mit Balkon, Aufzug & Tiefgarage in Leipzig-Lindenau am Karl-Heine-Kanal;129500;41.48;4.2;66;37;-15;22;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25510378;LEIPZIG_149000_211_311;Leipzig;Felsenbirnenstr. 10, 04329 Leipzig;Zweiraum-Traum für Kapitalanleger!;149000;62;4.2;211;52;-30;22;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/24943988;LEIPZIG_148000_247_312;Leipzig;Ernst-Guhr-Str. 7, 04319 Leipzig;ruhig gelegene 2-Raumwohnung mit Blick ins Grüne in Leipzig;148000;52;4.2;247;41;-30;11;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/18659684;LEIPZIG_119500_867_313;Burghausen-Rückmarsdorf;Lindenpark 1, 04178 Leipzig;I INVEST I 4.500 €/p.a IST I Neubau I 2-RW I Balkon I Stellplatz I;119500;40.93;4.2;867;49;-30;19;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27230226;LEIPZIG_123000_52_314;Leipzig;Hermelinstr. 12, 04329 Leipzig;Wertstabile 2-Zimmer-Wohnung in gefragter Lage mit ca. 4 % Rendite - ideal für Kapitalanleger;123000;42;4.2;52;47;-5;42;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27622969;LEIPZIG_130000_17_315;Leutzsch;04179 Leutzsch, Leipzig;GALERIEWOHNUNG MIT BALKON | Wohnen über den Dächern von Leutzsch;130000;47.45;4.2;17;41;-5;36;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27161120;LEIPZIG_120000_58_316;Leipzig;04178 Leipzig;VERMIETETE KAPITALANLAGE + EBK u. STELLPLATZ inklusive + 2023 saniert 6.120 EUR p.a.;120000;40;4.1;58;46;-5;41;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27031899;LEIPZIG_125000_70_317;Leipzig;Hermelinplatz 8, 04329 Leipzig;Investitionschance mit ca. 4 % Rendite: Vermietete 2-Zimmer-Wohnung mit Balkon und Aufzug;125000;41.4;4.1;70;39;-15;24;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/21636567;LEIPZIG_149000_568_318;Leipzig;Melanchthonstraße 4, 04315 Neustadt-Neuschönefeld, Leipzig;Hochwertig sanierte 2-Zimmerwohnung mit Balkon;149000;45;4.1;568;55;-30;25;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25924957;LEIPZIG_112500_163_319;Burghausen-Rückmarsdorf;04178 Leipzig - Burghausen-Rückmarsdorf 04178 Leipzig - Burghausen-Rückmarsdorf;Eigentumswohnung Kapitalanlage 5,5% Rendite;112500;40;4.1;163;57;-15;42;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26052643;LEIPZIG_149000_152_320;Gohlis-Mitte;Wilhelm-Plesse-Str. 23, 04157 Leipzig;SICHERER CASHFLOW IN LEIPZIGER TOP-LAGE;149000;55;4.1;152;49;-15;34;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26492601;LEIPZIG_149000_115_321;Leipzig;An der Windmühle 18, 04158 Leipzig;2-Zimmer-Wohnung mit Terrasse, eigenem Garten und TG-Stellplatz;149000;51.9;4.1;115;50;-15;35;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26209260;LEIPZIG_120000_139_322;Burghausen-Rückmarsdorf;04178 Burghausen-Rückmarsdorf, Leipzig;VERMIETETE KAPITALANLAGE + EBK u. STELLPLATZ inklusive + 2023 saniert 6.120 EUR p.a.;120000;40;4.1;139;40;-15;25;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26284319;LEIPZIG_135000_132_323;Leipzig;Melanchthonstr. 6, 04315 Leipzig;Zentrum-Ost | Moderne 2 Zi.-Whg. mit Balkon | Tageslichtbad | Parkett | FuBoHeizg. | vermietet;135000;42.7;4.1;132;48;-15;33;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/25022284;LEIPZIG_145000_240_324;Möckern;Faradaystr. 9, 04159 Leipzig (Möckern);Wohlfühlen in einem kleinen Rückgebäude;145000;51;4.1;240;43;-30;13;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27656638;LEIPZIG_132000_14_325;Gohlis-Nord;04157 Leipzig (Gohlis-Nord);DACHGESCHOßWOHNUNG MIT BALKON - KAPITALANLEGER UND EIGENNUTZER AUFGEPASST;132000;45;4;14;49;-5;44;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟢 OK;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26691618;LEIPZIG_115000_99_326;Eutritzsch;04129 Eutritzsch, Leipzig;Helle Single-Wohnung mit Parkblick und Balkon;115000;33.63;4;99;49;-15;34;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/22862971;LEIPZIG_120000_451_327;Lausen-Grünau;An der Kotsche 25, 04207 Lausen-Grünau, Leipzig;Nahe wohnen am Urlaubsparadies- Kulkwitzer See !!;120000;48;4;451;56;-30;26;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26730319;LEIPZIG_139000_96_328;Gohlis-Süd;Pölitzstr. 14, 04155 Leipzig;Wohnen in Toplage! Schöne 2-Raum-WE mit Küche & Balkon in Gohlis-Süd zu verkaufen!;139000;46;4;96;41;-15;26;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27015202;LEIPZIG_135000_71_329;Altlindenau;04177 Leipzig (Altlindenau);Vermietete 2-Zimmer-Wohnung mit Wertsteigerungspotenzial;135000;46;4;71;46;-15;31;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/26561473;LEIPZIG_115000_110_330;Eutritzsch;04129 Leipzig (Eutritzsch);Helle Single-Wohnung mit Parkblick und Balkon;115000;33.6;4;110;49;-15;34;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/22457594;LEIPZIG_146000_486_331;Paunsdorf;04328 Paunsdorf, Leipzig;Paunsdorf - Verkauf einer ansprechenden 2-Raumwohnung mit Balkon & Tageslichtbad in ruhiger Lage;146000;56.1;4;486;46;-30;16;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27568167;LEIPZIG_139000_22_332;Marienbrunn;Hauffweg 1, 04277 Leipzig (Marienbrunn);Attraktive Kapitalanlage: Vermietete Denkmalwohnung mit Balkon und Stellplatz in Leipzig-Marienbrunn;139000;46.7;4;22;45;-5;40;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27479601;LEIPZIG_149900_30_333;Leipzig;Ellernweg 10, 04179 Leipzig;Leerstehende 2 Zimmerwohnung in Leutzsch mit Südbalkon zu verkaufen!;149900;48.64;4;30;45;-5;40;❌ AUSSCHLIESSEN;AUSSCHLIESSEN;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen
