dataset_label;link_immometrica;ort;adresse;titel;preis;wohnflaeche;roi_s;tage_online;agent_decision;agent_klasse;score_vor_malus;agent_liquiditaets_malus;score_final;exclusion_reason;risk_level;next_step;audit_kategorie;audit_liquiditaets_malus;manual_review_required;manual_review_reason;validation_result
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27511428;Leipzig;Ernst-Mey-Str. 7A, 04229 Leipzig;Über 4% Rendite in Top- Lage, Perfekte Kapitalanlage im begehrten Stadtteil Leipzig Plagwitz;103000;37;5.3;27;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;51;-5;46;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27512955;Schönefeld-Abtnaundorf;Ploßstraße 46, 04347 Schönefeld-Abtnaundorf, Leipzig;Charmante Kapitalanlage mit Balkon & Garten;119500;54.58;5.4;27;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;49;-5;44;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27518839;Schönefeld-Abtnaundorf;Taubestraße 42, 04347 Leipzig (Schönefeld-Abtnaundorf);vermietete schicke Single-WE in Schönefeld-Abtnaundorf;108000;45;4.8;27;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;47;-5;42;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27522706;Engelsdorf;Christian-Schmid-Straße 5 WE07, 04319 Leipzig / Engelsdorf (Engelsdorf);Vermietete 2-Zimmer-Wohnung mit Balkon - solide Kapitalanlage in Leipzig-Engelsdorf;89900;46.5;5.9;26;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;53;-5;48;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27551604;Möckern;04159 Möckern, Leipzig;Attraktive 2-Zimmer-Wohnung mit Balkon in Leipzig-Möckern;115000;52;5;23;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;61;-5;56;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27552633;Lindenthal;Am Alten Flugfeld 94, 04158 Lindenthal, Leipzig;2-Zimmer-Wohnung mit Balkon und Stellplatz in Leipzig;119000;50;5;23;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;51;-5;46;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27554717;Großzschocher;Bismarckstr. 33, 04249 Großzschocher, Leipzig;Attraktive Kapitalanlage mit ebenerdigem Tiefgaragenstellplatz;147500;63.81;5.1;23;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;55;-5;50;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27561122;Leipzig;Am Tanzplan 5, 04179 Leipzig;Solide investieren in grüner Umgebung ...;130000;55.92;5;23;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;49;-5;44;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27567138;Möckern;Christian-Ferkel-Str. 5, 04159 Leipzig;Denkmalschutz: Gut sanierte 2-Zimmer-Erdgeschosswohnung im aufstrebenden Möckern zu erwerben;110000;0;5.2;22;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;42;-5;37;Wohnfläche fehlt/0;🔴 BLOCKER;"Nicht weiterverfolgen; Hard Filter dokumentieren";prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27568167;Marienbrunn;Hauffweg 1, 04277 Leipzig (Marienbrunn);Attraktive Kapitalanlage: Vermietete Denkmalwohnung mit Balkon und Stellplatz in Leipzig-Marienbrunn;139000;46.7;4;22;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;45;-5;40;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27568472;Wahren;04159 Leipzig - Wahren 04159 Leipzig - Wahren;Denkmalschutz: Gut sanierte 2-Zimmer-Erdgeschosswohnung im aufstrebenden Möckern zu erwerben;110000;58;5.7;22;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;63;-5;58;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27582514;Leipzig;Anton-Zickmantel-Str. 3, 04249 Leipzig;Idyllische 2 Zimmerwohnung mit Südbalkon in ruhiger Lage;99000;53;6.1;21;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;56;-5;51;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27582892;Heiterblick;Maulwurfweg 3, 04329 Heiterblick, Leipzig;Kapitalanlage mit Seltenheitswert - vermietet seit 1995 & Tiefgaragenstellplatz inklusive!!!;112000;52.9;5.5;21;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;51;-5;46;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27582966;Neulindenau;04179 Leipzig - Neulindenau 04179 Leipzig - Neulindenau;// 2-Raum ETW mit Balkon, EBK und TG-Stellplatz // vermietet;99000;44.59;5.3;21;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;63;-5;58;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27583303;Leipzig;Viertelsweg 92, 04157 Leipzig;Wertbeständig wohnen oder investieren – stilvolle 2-Zimmer-Wohnung in Leipzig-Gohlis!;130000;55;5.2;21;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;51;-5;46;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27588777;Leipzig;Herrnhuter Str. 10, 04318 Leipzig;Vermietete 2-Raum-Denkmalwohnung mit sonnigem Balkon & Weitblick in Anger-Crottendorf;140000;55;4.5;21;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;52;-5;47;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27593259;Wiederitzsch;04158 Wiederitzsch, Leipzig;KOMPAKTE KAPITALANLAGE MIT MEHRWERT | Vermietete 2-Raum-Wohnung mit Südbalkon und TG-Stellplatz;150000;55;4.3;20;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;41;-5;36;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27593598;Leipzig;Brunnenstr. 2, 04288 Leipzig;++ Singlewohnung mit Terrasse, Stellplatz & Hobbyraum ++;55000;26.85;6.9;20;AUSSCHLIESSEN;⚠️ NUR MIT RÜCKFRAGEN;71;-5;66;Wohnfläche < 30 m²;🔴 BLOCKER;"Nicht weiterverfolgen; Hard Filter dokumentieren";prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27594930;Leipzig;Bischofstr. 29, 04179 Leipzig;++ Barrierearmes Apartment mit Pflegedienst im Haus und Balkon ins Grüne ++;120000;38.4;4.2;20;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;45;-5;40;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27596178;Lindenthal;Am Alten Flugfeld 82, 04158 Lindenthal, Leipzig;1-Zimmer-Wohnung in Leipzig-Lindenthal;79000;34.31;5.8;20;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;52;-5;47;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27597172;Stötteritz;04299 Leipzig - Stötteritz 04299 Leipzig - Stötteritz;++ 4 % Bruttomietrendite - Vermietete 2-Zimmer-Wohnung in Leipzig Stötteritz ++;129000;50.3;5.1;20;UNVOLLSTÄNDIG / RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;69;-5;64;Datenmangel;🟡 PRÜFEN;Hausgeld/Baujahr/Rücklage/Nichtumlagefähiges erfragen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27598557;Leipzig;Ponickaustr. 2, 04249 Leipzig;++ 1.998 EUR / m², Dachterrasse, 3,85% IST-Rendite! Charmantes Apartment im Leipziger Süd-Westen ++;99900;49.9;5.7;20;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;66;-5;61;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27603793;Holzhausen;04288 Leipzig - Holzhausen 04288 Leipzig - Holzhausen;++ Faktor 23, 1.954 EUR / m², PKW-Stellplatz, Balkon! 2-Zimmer Wohnung in Leipzig-Holzhausen ++;129000;66;5.7;20;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;66;-5;61;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27616739;Wahren;Hopfenbergstraße 7, 04159 Wahren, Leipzig;Kapitalanlage 1-Zimmer-Wohnung mit Aufzug in Leipzig Wahren;116000;53;5.8;18;UNVOLLSTÄNDIG / RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;66;-5;61;Datenmangel;🟡 PRÜFEN;Hausgeld/Baujahr/Rücklage/Nichtumlagefähiges erfragen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27619688;Eutritzsch;Bonhoefferstraße 6, 04129 Eutritzsch, Leipzig;Tolle 2-Zimmer-Wohnung mit Balkon im beliebten Anhalter Carré;135000;53.73;4.7;17;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;53;-5;48;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27622969;Leutzsch;04179 Leutzsch, Leipzig;GALERIEWOHNUNG MIT BALKON | Wohnen über den Dächern von Leutzsch;130000;47.45;4.2;17;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;41;-5;36;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27623263;Altlindenau;04179 Leipzig - Altlindenau 04179 Leipzig - Altlindenau;GALERIEWOHNUNG MIT BALKON | Wohnen über den Dächern von Leutzsch;130000;47.45;4.7;17;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;44;-5;39;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27635813;Connewitz;04277 Leipzig - Connewitz 04277 Leipzig - Connewitz;KAPITALANLAGE MIT KONTINUITÄT | Langfristig vermietete 2-Raum-Wohnung mit Entwicklungspotenzial;130000;61.53;5.8;16;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;72;-5;67;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27646692;Leipzig;Adolph-Menzel-Str. 38, 04157 Leipzig;Eigentumswohnung in hervorragender Mikrolage von Leipzig;149000;58;5.4;15;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;59;-5;54;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27648943;Neustadt-Neuschönefeld;04315 Neustadt-Neuschönefeld, Leipzig;ZWISCHEN STADTLEBEN UND PARKIDYLLE | 2024 modernisierte 2-Raum-Wohnung mit Südbalkon;145000;61.7;5.3;15;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;58;-5;53;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27650216;Wahren;Hopfenbergstraße 14, 04159 Wahren, Leipzig;Ideal f. Eigennutzer! 2 Zi. mit EBK, Balkon, Stellplatz + 50 m² Hobbyraum!;119100;45.93;5.1;15;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;44;-5;39;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27650423;Wahren;Nernststr. 2, 04159 Leipzig;Denkmalgerecht sanierte 2-Zimmer-Wohnung mit Balkon und historischem Charme;120000;56;5.3;15;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;57;-5;52;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27656638;Gohlis-Nord;04157 Leipzig (Gohlis-Nord);DACHGESCHOßWOHNUNG MIT BALKON - KAPITALANLEGER UND EIGENNUTZER AUFGEPASST;132000;45;4;14;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;49;-5;44;Score final <55 nach Liquiditäts-Malus/Risiko;🟢 OK;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27661601;Möckern;Knopstraße 15, 04159 Möckern, Leipzig;Attraktive 2-Zimmer-Wohnung mit Balkon – Renditestarke Kapitalanlage mit Stellplatz;109000;48;5.3;14;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;63;-5;58;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27666983;Gohlis-Süd;Georg-Schumann-Str. 131, 04155 Leipzig;2 Zimmer Wohnung/Dachgeschoss mit Balkon - Kapitalanlage in Leipzig Gohlis-Süd;74700;39;6.1;14;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;59;-5;54;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27666984;Gohlis-Süd;Georg-Schumann-Str. 131, 04155 Leipzig;2 Zimmer-Wohnung/Dachgeschoss mit Balkon - Kapitalanlage in Leipzig Gohlis-Süd;84150;46;6.1;14;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;61;-5;56;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27667462;Engelsdorf;Engelsdorfer Straße 349, 04319 Engelsdorf, Leipzig;+++ Ein sonniger Traum - lichtdurchflutete 2 Zi. DG-WE mit Dachbalkon, Stpl. & Blick ins Grüne+++;138900;57.02;4.7;14;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;55;-5;50;Score final <55 nach Liquiditäts-Malus/Risiko;🟢 OK;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;prüfen;-5;False;;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27674730;Gohlis-Süd;04155 Leipzig - Gohlis-Mitte 04155 Leipzig - Gohlis-Mitte;2 Zimmer Wohnung/Dachgeschoss mit Balkon - Kapitalanlage in Leipzig Gohlis-Süd;74700;39;7.1;14;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;63;-5;58;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27674736;Gohlis-Süd;04155 Leipzig - Gohlis-Mitte 04155 Leipzig - Gohlis-Mitte;2 Zimmer-Wohnung/Dachgeschoss mit Balkon - Kapitalanlage in Leipzig Gohlis-Süd;84150;46;7.2;14;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;65;-5;60;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;prüfen;-5;False;;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27683788;Leipzig;An der Lehde 3, 04179 Leipzig;Ruhige Lage, Balkon & Tageslichtbad: Bezugsfreie 2-Zimmer Wohnung in Leutzsch;147000;55.5;4.8;13;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;45;0;45;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27688233;Engelsdorf;Christian-Schmid-Straße 5 WE07, 04319 Engelsdorf, Leipzig;Vermietete 2-Zimmer-Wohnung mit Balkon – solide Kapitalanlage in Leipzig-Engelsdorf;89900;46.53;5.9;12;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;53;0;53;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27690659;Stötteritz;Oberdorfstraße 28a, 04299 Stötteritz, Leipzig;Vermietete Kapitalanlage mit Stellplatz in Leipzig-Stötteritz – sichere Rendite in ruhiger Lage;110000;51.59;5.6;12;UNVOLLSTÄNDIG / RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;62;0;62;Datenmangel;🟡 PRÜFEN;Hausgeld/Baujahr/Rücklage/Nichtumlagefähiges erfragen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27691140;Engelsdorf;Christian-Schmid-Straße 5 WE07,04319 Leipzig / Engelsdorf;Vermietete 2-Zimmer-Wohnung mit Balkon – solide Kapitalanlage in Leipzig-Engelsdorf;89900;46.53;5.9;12;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;53;0;53;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27706528;Eutritzsch;04129 Leipzig - Eutritzsch 04129 Leipzig - Eutritzsch;Vermietete Eigentumswohnung zum Verkauf;117500;52.24;5.1;10;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;66;0;66;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27718761;Altlindenau;Mühligstraße 1, 04177 Altlindenau, Leipzig;Heute Kapitalanlage, morgen Eigenheim – vermietete Eigentumswohnung in Bestlage von Altlindenau;149900;54;4.4;9;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;45;0;45;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27730635;Burghausen-Rückmarsdorf;04178 Leipzig - Burghausen-Rückmarsdorf 04178 Leipzig - Burghausen-Rückmarsdorf;Vermietete 2-Zi.-Whng. Balkon, Fahrstuhl, TG in Leipzig;128000;59.2;5.4;8;UNVOLLSTÄNDIG / RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;57;0;57;Datenmangel;🟡 PRÜFEN;Hausgeld/Baujahr/Rücklage/Nichtumlagefähiges erfragen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27739464;Leipzig;Teichstr. 9, 04277 Leipzig;Hübsche 2-Raum-Wohnung mit Balkon und EBK;124900;44.1;5.1;7;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;56;0;56;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27740015;Marienbrunn;04277 Marienbrunn, Leipzig;4,46 % Rendite | Balkon | Außenstellplatz | Wannenbad;99000;48;6.1;7;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;61;0;61;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27740989;Grünau-Mitte;04209 Grünau-Mitte, Leipzig;2-Zimmer-Wohnung mit Wintergarten in Leipzig-Grünau;135000;53;4.9;7;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;54;0;54;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27741735;Marienbrunn;04277 Leipzig - Marienbrunn 04277 Leipzig - Marienbrunn;4,46 % Rendite | Balkon | Außenstellplatz | Wannenbad;99000;48;5.8;7;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;59;0;59;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27741744;Wahren;04159 Leipzig - Wahren 04159 Leipzig - Wahren;*Für Kapitalanleger*Vermietete 2 Raumwohnung mit Balkon und Stellplatz am Auensee*;138000;54;4.5;7;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;49;0;49;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27741752;Schönefeld-Abtnaundorf;04347 Leipzig - Schönefeld-Abtnaundorf 04347 Leipzig - Schönefeld-Abtnaundorf;KAPITALANLAGE MIT TOP RENDITE | Vermietete 2-Raum-Wohnung mit Balkon & Tageslichtbad;145000;62.11;4.6;7;AUSSCHLIESSEN;❌ AUSSCHLIESSEN;54;0;54;Score final <55 nach Liquiditäts-Malus/Risiko;🟡 PRÜFEN;Nur bei Preisnachlass oder neuen Unterlagen erneut prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;LIKELY_VALID_EXCLUSION
20260702_offers_Leipzig.csv;https://www.immometrica.com/de/offer/27746044;Mölkau;Engelsdorfer Straße 140, 04316 Mölkau, Leipzig;Gepflegte 2-Zimmerwohnung mit Balkon in Mölkau!;99500;58;6.8;7;NUR MIT RÜCKFRAGEN;⚠️ NUR MIT RÜCKFRAGEN;63;0;63;Grenzfall / Score 55–69;🟡 PRÜFEN;Nur mit belastbaren WEG- und Mietunterlagen prüfen;kein Liquiditätsrisiko;0;False;no_liquidity_issue;OK
